split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_test,grud,1,FiO2_bounds,1450,609000,2.380952380952381
external_test,grud,1,O2Sat_bounds,74698,609000,122.6568144499179
external_test,grud,1,SaO2_bounds,3978,609000,6.532019704433497
external_test,grud,1,emitted_FiO2_bounds,12408,609000,20.374384236453203
external_test,grud,1,emitted_O2Sat_bounds,81535,609000,133.88341543513957
external_test,grud,1,emitted_SaO2_bounds,127693,609000,209.67651888341544
external_test,grud,1,emitted_pressure_order,67728,609000,111.21182266009852
external_test,grud,1,pressure_order,59915,609000,98.38259441707717
external_test,grud,3,FiO2_bounds,2599,609000,4.267651888341543
external_test,grud,3,O2Sat_bounds,81634,609000,134.04597701149424
external_test,grud,3,SaO2_bounds,10463,609000,17.18062397372742
external_test,grud,3,emitted_FiO2_bounds,11420,609000,18.752052545155994
external_test,grud,3,emitted_O2Sat_bounds,82178,609000,134.9392446633826
external_test,grud,3,emitted_SaO2_bounds,127683,609000,209.6600985221675
external_test,grud,3,emitted_pressure_order,76171,609000,125.07553366174056
external_test,grud,3,pressure_order,75142,609000,123.38587848932677
external_test,grud,6,FiO2_bounds,3340,609000,5.48440065681445
external_test,grud,6,O2Sat_bounds,81678,609000,134.11822660098522
external_test,grud,6,SaO2_bounds,18457,609000,30.307060755336618
external_test,grud,6,emitted_FiO2_bounds,10689,609000,17.551724137931036
external_test,grud,6,emitted_O2Sat_bounds,81793,609000,134.3070607553366
external_test,grud,6,emitted_SaO2_bounds,126308,609000,207.4022988505747
external_test,grud,6,emitted_pressure_order,84324,609000,138.4630541871921
external_test,grud,6,pressure_order,85203,609000,139.9064039408867
external_test,grud,12,FiO2_bounds,3818,609000,6.269293924466338
external_test,grud,12,O2Sat_bounds,80970,609000,132.95566502463055
external_test,grud,12,SaO2_bounds,30791,609000,50.55993431855501
external_test,grud,12,emitted_FiO2_bounds,9942,609000,16.32512315270936
external_test,grud,12,emitted_O2Sat_bounds,81111,609000,133.1871921182266
external_test,grud,12,emitted_SaO2_bounds,121926,609000,200.20689655172413
external_test,grud,12,emitted_pressure_order,94848,609000,155.74384236453201
external_test,grud,12,pressure_order,96386,609000,158.26929392446633
external_test,grud,24,FiO2_bounds,3897,609000,6.399014778325123
external_test,grud,24,O2Sat_bounds,80052,609000,131.44827586206895
external_test,grud,24,SaO2_bounds,48979,609000,80.42528735632185
external_test,grud,24,emitted_FiO2_bounds,8712,609000,14.305418719211822
external_test,grud,24,emitted_O2Sat_bounds,80222,609000,131.72742200328406
external_test,grud,24,emitted_SaO2_bounds,118613,609000,194.76683087027914
external_test,grud,24,emitted_pressure_order,104883,609000,172.2216748768473
external_test,grud,24,pressure_order,107617,609000,176.71100164203614
