split,model,horizon_hours,constraint,violations,generated_states,violations_per_1000_states
external_test,transformer,1,FiO2_bounds,1570,609000,2.5779967159277506
external_test,transformer,1,O2Sat_bounds,72991,609000,119.85385878489326
external_test,transformer,1,SaO2_bounds,5131,609000,8.425287356321839
external_test,transformer,1,emitted_FiO2_bounds,21151,609000,34.73070607553366
external_test,transformer,1,emitted_O2Sat_bounds,82259,609000,135.07224958949098
external_test,transformer,1,emitted_SaO2_bounds,130261,609000,213.89326765188835
external_test,transformer,1,emitted_pressure_order,68694,609000,112.79802955665025
external_test,transformer,1,pressure_order,62774,609000,103.07717569786536
external_test,transformer,3,FiO2_bounds,2977,609000,4.888341543513957
external_test,transformer,3,O2Sat_bounds,85894,609000,141.04105090311987
external_test,transformer,3,SaO2_bounds,13042,609000,21.41543513957307
external_test,transformer,3,emitted_FiO2_bounds,23416,609000,38.44991789819376
external_test,transformer,3,emitted_O2Sat_bounds,87650,609000,143.92446633825944
external_test,transformer,3,emitted_SaO2_bounds,127100,609000,208.70279146141215
external_test,transformer,3,emitted_pressure_order,92874,609000,152.5024630541872
external_test,transformer,3,pressure_order,86621,609000,142.23481116584566
external_test,transformer,6,FiO2_bounds,4066,609000,6.676518883415435
external_test,transformer,6,O2Sat_bounds,90669,609000,148.88177339901478
external_test,transformer,6,SaO2_bounds,21748,609000,35.71100164203612
external_test,transformer,6,emitted_FiO2_bounds,25165,609000,41.32183908045977
external_test,transformer,6,emitted_O2Sat_bounds,90784,609000,149.0706075533662
external_test,transformer,6,emitted_SaO2_bounds,124081,609000,203.7454844006568
external_test,transformer,6,emitted_pressure_order,105261,609000,172.8423645320197
external_test,transformer,6,pressure_order,98473,609000,161.69622331691298
external_test,transformer,12,FiO2_bounds,5464,609000,8.97208538587849
external_test,transformer,12,O2Sat_bounds,96624,609000,158.6600985221675
external_test,transformer,12,SaO2_bounds,33826,609000,55.54351395730706
external_test,transformer,12,emitted_FiO2_bounds,25810,609000,42.38095238095238
external_test,transformer,12,emitted_O2Sat_bounds,96613,609000,158.64203612479474
external_test,transformer,12,emitted_SaO2_bounds,116440,609000,191.19868637110017
external_test,transformer,12,emitted_pressure_order,122707,609000,201.48932676518882
external_test,transformer,12,pressure_order,115240,609000,189.22824302134646
external_test,transformer,24,FiO2_bounds,6803,609000,11.170771756978654
external_test,transformer,24,O2Sat_bounds,103203,609000,169.4630541871921
external_test,transformer,24,SaO2_bounds,48282,609000,79.2807881773399
external_test,transformer,24,emitted_FiO2_bounds,23017,609000,37.79474548440066
external_test,transformer,24,emitted_O2Sat_bounds,102808,609000,168.8144499178982
external_test,transformer,24,emitted_SaO2_bounds,107487,609000,176.4975369458128
external_test,transformer,24,emitted_pressure_order,143536,609000,235.6912972085386
external_test,transformer,24,pressure_order,134816,609000,221.37274220032842
